INECode,IdescatCode,Municipality,brand,province,x,y,beds,beds_by_apartment,Population,Income_Household,Income_Person,Perc_Foreing,Perc_Older65,Rental2020,Rental2019,Rental2018,Rental2017,Rental2016,Rental2015,rental_incr,Perc_TuristicHouseholds_INE,TuristicHousehold,SUP_MUNI,ORSUP_MUNI,airbnb,total_homesCat2011,DataHippo_numAirbnb_10m,perc_AirbnbOk
25041,250411,Barbens,Terres de Lleida,Lleida,314689.853262922,4653588.61614237,0.00,,878.00,28465.00,9674.00,28.70,25.60,370.00,321.25,,316.67,,,NA,0,0.00,"7,56",B,0,,1,NA
25042,250426,"Baronia de Rialb, La",Terres de Lleida,Lleida,337916.881981564,4665202.13050169,201.00,8.38,229.00,28378.00,14747.00,6.55,35.50,,,,,,,NA,13.79,24.00,"145,08",B,21,,33,NA
25046,250463,Belianes,Terres de Lleida,Lleida,332110.124801904,4607134.55870509,28.00,14.00,520.00,23900.00,10008.00,10.38,30.90,,,,,,,NA,0.44,2.00,"15,73",B,2,,3,NA
25048,250485,Bell-lloc d'Urgell,Terres de Lleida,Lleida,308883.096083262,4612941.31588475,0.00,,2335.00,35287.00,13041.00,15.97,21.80,391.47,330.42,356.19,374.22,291.27,366.48,6.82,0,0.00,"34,92",B,0,873,0,0.00
25170,251706,Bellaguarda,Terres de Lleida,Lleida,308883.096083262,4578100.77280678,0.00,,287.00,24496.00,9913.00,1.39,33.40,,,,,,,NA,0,0.00,"17,14",B,0,,0,NA
25047,250479,Bellcaire d'Urgell,Terres de Lleida,Lleida,314689.853262922,4641975.10178305,0.00,,1199.00,28140.00,11950.00,8.76,26.80,397.78,327.73,305.00,310.00,297.14,282.50,40.81,0,0.00,"31,38",B,0,549,1,0.18
25049,250498,Bellmunt d'Urgell,Terres de Lleida,Lleida,326303.367622243,4630361.58742373,11.00,5.50,185.00,27598.00,10153.00,2.16,26.40,,,,,,,NA,1.41,2.00,"5,11",B,1,,1,NA
25050,250501,Bellpuig,Terres de Lleida,Lleida,332110.124801904,4612941.31588475,0.00,,5218.00,28679.00,10792.00,24.24,18.00,390.15,365.65,342.74,349.39,323.26,315.17,23.79,0,0.00,"34,98",B,1,1760,1,0.06
25052,250523,Bellvís,Terres de Lleida,Lleida,314689.853262922,4618748.07306441,0.00,,2260.00,28665.00,11059.00,18.41,25.20,359.06,333.23,300.48,381.36,325.63,306.88,17.00,0,0.00,"46,64",B,1,958,2,0.21
25053,250539,Benavent de Segrià,Terres de Lleida,Lleida,303076.338903601,4618748.07306441,0.00,,1518.00,36527.00,12767.00,11.59,14.80,486.00,450.00,438.89,455.00,418.89,,NA,0,0.00,"7,43",B,0,512,0,0.00
25055,250557,Biosca,Terres de Lleida,Lleida,349530.396340885,4653588.61614237,60.00,12.00,177.00,26701.00,13647.00,3.39,33.10,,,,,,,NA,3.36,5.00,"66,03",M,3,,15,NA
25058,250582,"Borges Blanques, Les",Terres de Lleida,Lleida,314689.853262922,4595521.04434576,2.00,2.00,6173.00,28109.00,11301.00,14.98,21.30,351.01,308.48,315.38,317.62,286.41,286.49,22.52,0.03,1.00,"61,66",M,0,2370,1,0.04
25056,250560,Bovera,Terres de Lleida,Lleida,297269.581723941,4578100.77280678,0.00,,248.00,22730.00,10202.00,9.27,38.10,,,,,,,NA,0,0.00,"33,22",M,0,,0,NA
25060,250609,Cabanabona,Terres de Lleida,Lleida,326303.367622243,4659395.37332203,19.00,9.50,71.00,,,4.23,.,,,,,,,NA,2.6,2.00,"14,16",B,0,,0,NA
25062,250621,Camarasa,Terres de Lleida,Lleida,320496.610442583,4647781.85896271,139.00,6.32,810.00,30727.00,13665.00,5.19,29.90,,320.00,,,418.78,,NA,2.99,22.00,"157,13",B,31,,48,NA
25067,250674,Castelldans,Terres de Lleida,Lleida,308883.096083262,4595521.04434576,0.00,,930.00,26016.00,10688.00,15.59,24.10,364.94,,,,,,NA,0,0.00,"64,32",M,0,398,0,0.00
25068,250680,Castellnou de Seana,Terres de Lleida,Lleida,326303.367622243,4618748.07306441,0.00,,665.00,25012.00,10590.00,8.12,27.30,,,,,,,NA,0,0.00,"16,11",B,0,,1,NA
25069,250693,Castelló de Farfanya,Terres de Lleida,Lleida,308883.096083262,4636168.34460339,4.00,4.00,539.00,28235.00,10799.00,10.95,27.70,,,229.51,,,,NA,0.23,1.00,"52,62",B,1,,1,NA
25070,250707,Castellserà,Terres de Lleida,Lleida,326303.367622243,4636168.34460339,0.00,,996.00,29018.00,11624.00,7.13,29.20,343.33,303.13,321.88,,303.57,,NA,0,0.00,"15,84",B,1,448,2,0.45
25072,250729,Cervera,Terres de Lleida,Lleida,349530.396340885,4624554.83024407,38.00,3.80,9350.00,32526.00,12288.00,23.40,16.10,331.06,316.39,295.40,276.90,287.31,272.31,21.57,0.22,10.00,"54,74",B,18,3560,21,0.59
25073,250735,Cervià de les Garrigues,Terres de Lleida,Lleida,314689.853262922,4589714.2871661,16.00,5.33,662.00,20783.00,9421.00,6.95,31.30,,,,,,,NA,0.45,3.00,"34,04",M,4,,5,NA
25074,250740,Ciutadilla,Terres de Lleida,Lleida,343723.639161225,4601327.80152543,0.00,,208.00,31486.00,12228.00,3.37,32.50,,,,,,,NA,0,0.00,"16,47",M,0,,0,NA
25076,250766,"Cogul, El",Terres de Lleida,Lleida,297269.581723941,4589714.2871661,0.00,,151.00,21438.00,9379.00,4.64,37.90,,,,,,,NA,0,0.00,"17,47",M,0,,0,NA
25078,250788,Corbins,Terres de Lleida,Lleida,297269.581723941,4630361.58742373,10.00,10.00,1462.00,31901.00,11475.00,15.39,20.00,,346.43,,,,,NA,0.17,1.00,"21,01",B,1,507,2,0.39
25079,250791,Cubells,Terres de Lleida,Lleida,326303.367622243,4641975.10178305,24.00,8.00,338.00,25733.00,10966.00,11.54,30.70,450.56,477.50,437.00,,,,NA,1,3.00,"39,17",B,4,,9,NA
25081,250812,"Espluga Calba, L'",Terres de Lleida,Lleida,332110.124801904,4595521.04434576,4.00,4.00,329.00,22825.00,10043.00,7.60,36.30,,,,,,,NA,0.26,1.00,"21,45",M,0,,0,NA
25085,250851,Estaràs,Terres de Lleida,Lleida,349530.396340885,4636168.34460339,0.00,,156.00,30052.00,13899.00,1.28,31.90,,,,,,,NA,0,0.00,"21,12",B,2,,3,NA
25092,250925,"Floresta, La",Terres de Lleida,Lleida,326303.367622243,4595521.04434576,0.00,,140.00,34925.00,14968.00,7.14,25.30,,,956.43,,,621.88,53.80,0,0.00,"5,61",M,0,,0,NA
25093,250931,Fondarella,Terres de Lleida,Lleida,320496.610442583,4612941.31588475,0.00,,776.00,34815.00,12440.00,9.28,18.60,,,,,,,NA,0,0.00,"5,43",B,0,,0,NA
25094,250946,Foradada,Terres de Lleida,Lleida,332110.124801904,4641975.10178305,43.00,4.78,203.00,30168.00,13408.00,25.62,29.90,,,,,,,NA,5.77,9.00,"28,55",B,7,,11,NA
25096,250962,"Fuliola, La",Terres de Lleida,Lleida,320496.610442583,4641975.10178305,19.00,9.50,1250.00,28344.00,10215.00,13.04,23.10,298.33,307.50,324.55,,305.19,,NA,0.31,2.00,"11,05",B,2,470,3,0.64
25097,250978,Fulleda,Terres de Lleida,Lleida,332110.124801904,4589714.2871661,10.00,3.33,102.00,,,4.90,.,,,,,,,NA,2.75,3.00,"16,33",M,4,,5,NA
25912,259123,Gimenells i el Pla de la Font,Terres de Lleida,Lleida,279849.310184959,4618748.07306441,0.00,,1120.00,30105.00,11146.00,12.05,22.80,,,,,,,NA,0,0.00,"55,84",B,0,430,0,0.00
25099,250997,Golmés,Terres de Lleida,Lleida,326303.367622243,4612941.31588475,0.00,,1855.00,31346.00,11276.00,14.02,17.60,454.29,347.00,,400.00,410.00,,NA,0,0.00,"16,62",B,1,638,1,0.16
25101,251018,"Granadella, La",Terres de Lleida,Lleida,291462.82454428,4578100.77280678,18.00,6.00,716.00,27219.00,11219.00,15.78,30.60,,,,,,,NA,0.57,3.00,"86,46",B,1,,1,NA
25102,251023,"Granja d'Escarp, La",Terres de Lleida,Lleida,279849.310184959,4583907.52998644,0.00,,922.00,25601.00,10111.00,20.61,24.30,,,,,,,NA,0,0.00,"38,51",B,1,,1,NA
25103,251039,Granyanella,Terres de Lleida,Lleida,343723.639161225,4624554.83024407,0.00,,143.00,31491.00,12914.00,2.10,29.50,,,,,,,NA,0,0.00,"24,09",B,1,,2,NA
25105,251057,Granyena de les Garrigues,Terres de Lleida,Lleida,303076.338903601,4589714.2871661,0.00,,140.00,25000.00,11428.00,15.71,30.80,,,,,,,NA,0,0.00,"20,3",M,0,,0,NA
25104,251044,Granyena de Segarra,Terres de Lleida,Lleida,349530.396340885,4612941.31588475,0.00,,151.00,33302.00,12402.00,1.99,36.30,,,,,,,NA,0,0.00,"16,56",B,0,,0,NA
25109,251095,Guimerà,Terres de Lleida,Lleida,343723.639161225,4607134.55870509,34.00,8.50,271.00,23512.00,10607.00,11.81,37.40,,,,,,,NA,0.95,4.00,"25,59",B,4,,13,NA
25110,251109,Guissona,Terres de Lleida,Lleida,355337.153520546,4630361.58742373,0.00,,7248.00,36171.00,11403.00,48.18,8.90,379.10,373.04,383.27,356.92,350.29,348.98,8.63,0,0.00,"18,1",B,1,2216,1,0.05
25113,251137,Ivars d'Urgell,Terres de Lleida,Lleida,326303.367622243,4624554.83024407,9.00,9.00,1537.00,31440.00,11937.00,15.03,27.90,403.13,337.14,297.50,287.50,284.29,306.25,31.63,0.12,1.00,"24,32",B,3,616,5,0.81
25112,251121,Ivars de Noguera,Terres de Lleida,Lleida,303076.338903601,4641975.10178305,22.00,7.33,332.00,29009.00,10478.00,10.54,25.20,,,,,,,NA,1.83,3.00,"27,14",B,2,,4,NA
25114,251142,Ivorra,Terres de Lleida,Lleida,361143.910700207,4630361.58742373,0.00,,108.00,31256.00,12745.00,3.70,35.90,,,,,,,NA,0,0.00,"15,35",B,0,,0,NA
25118,251180,Juncosa,Terres de Lleida,Lleida,308883.096083262,4583907.52998644,8.00,8.00,395.00,24624.00,11036.00,11.65,32.30,,,,,,,NA,0.31,1.00,"76,55",B,1,,1,NA
25119,251193,Juneda,Terres de Lleida,Lleida,314689.853262922,4601327.80152543,12.00,4.00,3501.00,30497.00,11393.00,21.42,21.60,356.94,325.51,311.60,304.50,295.21,298.65,19.52,0.17,3.00,"47,33",M,1,1226,1,0.08
25122,251229,Linyola,Terres de Lleida,Lleida,320496.610442583,4630361.58742373,4.00,4.00,2717.00,28033.00,10742.00,15.09,21.30,342.30,316.06,279.94,285.56,279.86,250.87,36.45,0.07,1.00,"28,74",B,1,1052,1,0.10
25125,251253,Llardecans,Terres de Lleida,Lleida,291462.82454428,4583907.52998644,0.00,,444.00,28608.00,12485.00,04.05,34.20,,,,,,,NA,0,0.00,"66,04",B,2,,3,NA
25120,251207,Lleida,Terres de Lleida,Lleida,297269.581723941,4612941.31588475,350.00,4.27,140403.00,31206.00,12059.00,22.06,17.70,485.98,458.97,432.32,407.18,393.63,385.73,25.99,0.12,82.00,"212,3",B,88,55792,99,0.18
25133,251333,Maials,Terres de Lleida,Lleida,285656.06736462,4578100.77280678,0.00,,909.00,25228.00,10080.00,16.72,28.90,,,,,,,NA,0,0.00,"57,09",B,3,,3,NA
25130,251305,Maldà,Terres de Lleida,Lleida,332110.124801904,4601327.80152543,0.00,,227.00,24236.00,11144.00,6.17,29.20,,,,,,,NA,0,0.00,"31,38",B,0,,0,NA
25131,251312,Massalcoreig,Terres de Lleida,Lleida,279849.310184959,4595521.04434576,0.00,,610.00,23382.00,8720.00,27.87,24.40,,,,,,,NA,0,0.00,"14,14",B,0,,0,NA
25132,251327,Massoteres,Terres de Lleida,Lleida,355337.153520546,4636168.34460339,0.00,,212.00,32251.00,11477.00,21.70,17.00,,,,,,,NA,0,0.00,"26,1",B,0,,2,NA
25134,251348,Menàrguens,Terres de Lleida,Lleida,308883.096083262,4630361.58742373,0.00,,813.00,27955.00,11357.00,16.48,26.70,,319.23,,379.38,,293.33,8.83,0,0.00,"20,25",B,0,,0,NA
25135,251351,Miralcamp,Terres de Lleida,Lleida,320496.610442583,4607134.55870509,8.00,8.00,1385.00,30389.00,10966.00,10.90,21.50,,410.71,,,,308.33,33.20,0.17,1.00,"14,9",B,1,525,2,0.38
25137,251370,Mollerussa,Terres de Lleida,Lleida,320496.610442583,4618748.07306441,12.00,2.40,14649.00,29411.00,10500.00,27.82,13.80,401.79,372.37,357.07,355.48,331.12,328.16,22.44,0.08,5.00,"7,08",B,5,5352,5,0.09
25138,251386,Montgai,Terres de Lleida,Lleida,314689.853262922,4659395.37332203,0.00,,643.00,29733.00,12072.00,3.89,32.90,,,,,,,NA,0,0.00,"28,94",B,0,,3,NA
25142,251425,Montoliu de Lleida,Terres de Lleida,Lleida,297269.581723941,4601327.80152543,0.00,,483.00,28792.00,11380.00,14.70,27.80,,,,,,,NA,0,0.00,"7,38",B,0,,0,NA
25141,251410,Montoliu de Segarra,Terres de Lleida,Lleida,355337.153520546,4607134.55870509,11.00,11.00,187.00,27917.00,11755.00,09.09,30.40,,,,,,,NA,0.58,1.00,"29,55",B,3,,4,NA
25143,251431,Montornès de Segarra,Terres de Lleida,Lleida,343723.639161225,4618748.07306441,8.00,8.00,96.00,,,02.08,.,,,,,,,NA,1.61,1.00,"12,1",B,3,,9,NA
25145,251459,Nalec,Terres de Lleida,Lleida,337916.881981564,4607134.55870509,17.00,8.50,90.00,,,7.78,.,,,,,,,NA,1.68,2.00,"9,67",M,1,,4,NA
25150,251500,Oliola,Terres de Lleida,Lleida,320496.610442583,4659395.37332203,26.00,13.00,203.00,26751.00,14186.00,4.43,28.20,,,,,,,NA,1.59,2.00,"86,28",B,5,,10,NA
25152,251522,"Oluges, Les",Terres de Lleida,Lleida,349530.396340885,4630361.58742373,6.00,6.00,171.00,37090.00,14792.00,6.43,34.30,,,,,,,NA,0.72,1.00,"19,08",M,1,,7,NA
25153,251538,"Omellons, Els",Terres de Lleida,Lleida,320496.610442583,4595521.04434576,0.00,,206.00,25413.00,10719.00,0.97,39.60,,,,,,,NA,0,0.00,"11,01",M,0,,0,NA
25154,251543,"Omells de na Gaia, Els",Terres de Lleida,Lleida,337916.881981564,4595521.04434576,8.00,8.00,130.00,25194.00,10418.00,2.31,30.80,,,,,,,NA,0.55,1.00,"13,43",B,0,,0,NA
25156,251569,Os de Balaguer,Terres de Lleida,Lleida,303076.338903601,4647781.85896271,78.00,13.00,980.00,30217.00,11308.00,4.80,20.00,,375.56,,365.80,,,NA,0.89,6.00,"135,96",B,8,,13,NA
25157,251575,Ossó de Sió,Terres de Lleida,Lleida,337916.881981564,4636168.34460339,0.00,,203.00,32313.00,13305.00,8.37,27.30,,,,,,,NA,0,0.00,"26,29",B,3,,4,NA
25158,251581,"Palau d'Anglesola, El",Terres de Lleida,Lleida,308883.096083262,4641975.10178305,0.00,,2166.00,31265.00,11785.00,10.11,19.20,337.78,394.97,372.73,396.43,400.00,352.00,-4.04,0,0.00,"12,28",B,0,801,0,0.00
25164,251641,Penelles,Terres de Lleida,Lleida,314689.853262922,4647781.85896271,10.00,5.00,436.00,30009.00,12257.00,7.11,29.40,,,,,,,NA,0.88,2.00,"25,47",B,2,,3,NA
25911,259118,"Plans de Sió, Els",Terres de Lleida,Lleida,343723.639161225,4630361.58742373,18.00,6.00,491.00,31756.00,12728.00,8.76,27.90,,,,,,,NA,0.91,3.00,"55,89",B,0,,0,NA
25168,251689,"Poal, El",Terres de Lleida,Lleida,308883.096083262,4647781.85896271,0.00,,670.00,32433.00,12045.00,12.84,26.50,,,366.67,,,,NA,0,0.00,"8,86",M,1,,2,NA
25169,251692,"Pobla de Cérvoles, La",Terres de Lleida,Lleida,320496.610442583,4583907.52998644,37.00,6.17,189.00,24596.00,12042.00,6.88,31.30,,,,,,,NA,2.11,6.00,"61,98",M,4,,5,NA
25172,251728,Ponts,Terres de Lleida,Lleida,337916.881981564,4653588.61614237,72.00,10.29,2644.00,28259.00,11610.00,23.49,22.50,341.29,291.33,295.65,276.55,255.71,312.62,9.17,0.38,7.00,"30,52",B,0,1055,16,1.52
25174,251749,"Portella, La",Terres de Lleida,Lleida,303076.338903601,4624554.83024407,0.00,,743.00,33100.00,10968.00,39.70,19.40,,,396.67,395.56,325.91,412.50,-3.84,0,0.00,"12,31",B,0,,0,NA
25176,251765,Preixana,Terres de Lleida,Lleida,332110.124801904,4618748.07306441,0.00,,387.00,32342.00,11862.00,6.72,34.20,,,,,,,NA,0,0.00,"21,52",B,0,,0,NA
25177,251771,Preixens,Terres de Lleida,Lleida,332110.124801904,4636168.34460339,28.00,9.33,418.00,25898.00,10664.00,3.83,32.20,,,,,,,NA,01.04,3.00,"28,67",B,1,,2,NA
25180,251804,Puiggròs,Terres de Lleida,Lleida,303076.338903601,4607134.55870509,6.00,6.00,278.00,26868.00,11261.00,3.60,24.30,,,,,,,NA,0.68,1.00,"9,83",M,0,,1,NA
25181,251811,Puigverd d'Agramunt,Terres de Lleida,Lleida,337916.881981564,4630361.58742373,0.00,,229.00,30311.00,11554.00,19.65,27.60,,,,,,,NA,0,0.00,"20,97",B,0,,0,NA
25182,251826,Puigverd de Lleida,Terres de Lleida,Lleida,308883.096083262,4601327.80152543,11.00,11.00,1349.00,29906.00,11587.00,7.86,20.10,,,,,,418.33,na,0.13,1.00,"12,62",B,1,500,2,0.40
25905,259059,Ribera d'Ondara,Terres de Lleida,Lleida,355337.153520546,4618748.07306441,8.00,8.00,433.00,28521.00,11572.00,3.70,28.40,,,,,,,NA,0.36,1.00,"54,34",B,0,,1,NA
25189,251898,Rosselló,Terres de Lleida,Lleida,297269.581723941,4618748.07306441,0.00,,3237.00,31560.00,11334.00,16.34,14.00,421.67,364.72,393.43,411.80,345.97,387.64,8.78,0,0.00,"9,92",B,0,1211,0,0.00
25191,251919,Sanaüja,Terres de Lleida,Lleida,332110.124801904,4665202.13050169,4.00,4.00,379.00,26855.00,12195.00,4.75,31.40,345.00,,,334.43,,,NA,0.33,1.00,"32,96",B,0,,0,NA
25192,251924,Sant Guim de Freixenet,Terres de Lleida,Lleida,366950.667879867,4612941.31588475,0.00,,1037.00,26405.00,11718.00,18.13,24.20,297.63,300.24,259.47,209.17,224.55,281.18,5.85,0,0.00,"25,16",B,5,485,6,1.24
25197,251977,Sant Guim de la Plana,Terres de Lleida,Lleida,320496.610442583,4671008.88768135,0.00,,181.00,36412.00,12346.00,12.15,28.20,,,,,,,NA,0,0.00,"12,45",B,0,,1,NA
25902,259025,Sant Martí de Riucorb,Terres de Lleida,Lleida,337916.881981564,4601327.80152543,23.00,5.75,639.00,28041.00,11408.00,5.63,33.50,,,,331.67,,,NA,0.83,4.00,"34,86",B,1,,1,NA
25194,251945,Sant Ramon,Terres de Lleida,Lleida,361143.910700207,4624554.83024407,44.00,5.50,487.00,30859.00,12785.00,6.37,32.40,388.33,,,,,,NA,2.97,8.00,"18,58",B,3,,4,NA
25200,252000,Sarroca de Lleida,Terres de Lleida,Lleida,285656.06736462,4589714.2871661,8.00,8.00,358.00,25656.00,10833.00,05.03,35.90,,,,,,,NA,0.43,1.00,"42,18",B,1,,1,NA
25035,250352,"Sentiu de Sió, La",Terres de Lleida,Lleida,320496.610442583,4636168.34460339,0.00,,414.00,29866.00,12520.00,2.66,27.90,,,,,,,NA,0,0.00,"29,62",B,0,,0,NA
25204,252043,Seròs,Terres de Lleida,Lleida,279849.310184959,4589714.2871661,10.00,10.00,1946.00,25629.00,9645.00,27.54,22.40,310.00,323.21,354.32,360.16,338.57,368.71,-15.92,0.1,1.00,"85,75",B,1,695,1,0.14
25205,252056,Sidamon,Terres de Lleida,Lleida,314689.853262922,4612941.31588475,0.00,,748.00,31280.00,11835.00,7.35,16.90,,379.17,,,,,NA,0,0.00,"8,12",B,0,,0,NA
25206,252069,"Soleràs, El",Terres de Lleida,Lleida,297269.581723941,4583907.52998644,0.00,,332.00,24481.00,10644.00,15.36,33.10,,,,,,,NA,0,0.00,"12,62",M,0,,0,NA
25210,252108,Soses,Terres de Lleida,Lleida,279849.310184959,4612941.31588475,0.00,,1761.00,31130.00,10623.00,24.13,20.30,341.50,316.67,,356.89,,,NA,0,0.00,"30,16",B,0,659,0,0.00
25211,252115,Sudanell,Terres de Lleida,Lleida,291462.82454428,4607134.55870509,0.00,,840.00,30250.00,12458.00,10.12,23.60,,,,,,,NA,0,0.00,"8,69",B,0,,0,NA
25212,252120,Sunyer,Terres de Lleida,Lleida,291462.82454428,4595521.04434576,6.00,6.00,343.00,26096.00,9574.00,26.82,23.20,,,,,,,NA,0.62,1.00,"12,66",B,0,,0,NA
25216,252167,Talavera,Terres de Lleida,Lleida,361143.910700207,4607134.55870509,12.00,6.00,279.00,30354.00,11610.00,2.51,33.60,,,,,,,NA,1.19,2.00,"30,58",B,1,,3,NA
25217,252173,Tàrrega,Terres de Lleida,Lleida,337916.881981564,4624554.83024407,149.00,5.52,17445.00,28778.00,10915.00,23.95,15.80,369.07,370.53,331.56,306.62,291.94,287.71,28.28,0.31,27.00,"88,33",B,23,6193,27,0.44
25218,252189,Tarrés,Terres de Lleida,Lleida,314689.853262922,4583907.52998644,32.00,10.67,102.00,,,2.94,.,,,,,,,NA,3.37,3.00,"13,08",M,2,,3,NA
25219,252192,Tarroja de Segarra,Terres de Lleida,Lleida,332110.124801904,4647781.85896271,0.00,,188.00,31937.00,11693.00,10.11,25.10,,,,,,,NA,0,0.00,"7,62",B,0,,0,NA
25220,252206,Térmens,Terres de Lleida,Lleida,314689.853262922,4624554.83024407,0.00,,1360.00,29707.00,10938.00,15.29,24.90,379.17,380.83,,315.45,,,NA,0,0.00,"27,54",B,0,573,0,0.00
25222,252228,Tiurana,Terres de Lleida,Lleida,326303.367622243,4676815.64486101,5.00,5.00,77.00,,,2.60,.,,,,,,,NA,2.17,1.00,"15,86",B,0,,0,NA
25223,252234,Torà,Terres de Lleida,Lleida,355337.153520546,4647781.85896271,8.00,4.00,1237.00,30815.00,12471.00,15.20,23.10,302.03,403.38,295.59,294.00,274.21,292.50,3.26,0.26,2.00,"93,53",B,3,478,19,3.97
25224,252249,"Torms, Els",Terres de Lleida,Lleida,303076.338903601,4583907.52998644,0.00,,138.00,26017.00,10855.00,5.80,33.80,,,,,,,NA,0,0.00,"13,55",B,0,,1,NA
25225,252252,Tornabous,Terres de Lleida,Lleida,332110.124801904,4630361.58742373,10.00,10.00,822.00,28586.00,10826.00,24.45,27.70,313.89,325.00,414.17,,,,NA,0.2,1.00,"20,18",B,2,,4,NA
25233,252332,Torre-serona,Terres de Lleida,Lleida,291462.82454428,4612941.31588475,0.00,,398.00,36288.00,13214.00,17.84,20.30,,,,,,,NA,0,0.00,"5,89",B,0,,0,NA
25226,252265,Torrebesses,Terres de Lleida,Lleida,285656.06736462,4583907.52998644,12.00,12.00,267.00,24599.00,10762.00,2.25,30.80,,,,,,,NA,0.41,1.00,"27,52",B,1,,1,NA
25228,252287,Torrefarrera,Terres de Lleida,Lleida,291462.82454428,4618748.07306441,6.00,6.00,4694.00,35673.00,12748.00,13.00,11.60,489.44,472.91,407.02,441.30,422.68,391.89,24.89,0.05,1.00,"23,49",B,0,1537,0,0.00
25907,259078,Torrefeta i Florejacs,Terres de Lleida,Lleida,326303.367622243,4653588.61614237,17.00,8.50,607.00,29873.00,12650.00,7.41,27.70,,,,,258.57,,NA,0.42,2.00,"88,91",B,4,,5,NA
25230,252304,Torregrossa,Terres de Lleida,Lleida,314689.853262922,4607134.55870509,16.00,8.00,2179.00,28518.00,10994.00,18.08,23.40,282.50,,300.70,294.92,291.43,284.74,-0.79,0.18,2.00,"40,48",B,2,797,2,0.25
25231,252311,Torrelameu,Terres de Lleida,Lleida,308883.096083262,4624554.83024407,12.00,12.00,735.00,31520.00,10823.00,24.22,20.90,,,,,,,NA,0.29,1.00,"10,93",B,0,,0,NA
25232,252326,Torres de Segre,Terres de Lleida,Lleida,291462.82454428,4601327.80152543,0.00,,2366.00,26737.00,9944.00,32.59,20.20,353.86,388.00,,,330.59,,NA,0,0.00,"50,61",B,0,792,0,0.00
25238,252385,Vallbona de les Monges,Terres de Lleida,Lleida,343723.639161225,4595521.04434576,38.00,6.33,243.00,28586.00,12637.00,5.76,36.80,,,,,,,NA,02.05,6.00,"34,14",B,6,,17,NA
25240,252402,Vallfogona de Balaguer,Terres de Lleida,Lleida,314689.853262922,4636168.34460339,18.00,9.00,1906.00,32253.00,11897.00,11.80,17.90,380.11,340.86,363.73,349.06,302.33,325.00,16.96,0.22,2.00,"26,97",B,2,712,2,0.28
25242,252424,Verdú,Terres de Lleida,Lleida,337916.881981564,4612941.31588475,24.00,8.00,902.00,26922.00,10618.00,13.97,25.20,,,382.86,,,,NA,0.47,3.00,"35,98",B,2,364,8,2.20
25252,252521,Vila-sana,Terres de Lleida,Lleida,320496.610442583,4624554.83024407,2.00,2.00,734.00,30502.00,11890.00,8.86,19.00,,,,,,,NA,0.31,1.00,"19,11",B,4,,7,NA
25244,252445,Vilagrassa,Terres de Lleida,Lleida,337916.881981564,4618748.07306441,0.00,,560.00,32357.00,12245.00,19.11,18.40,,275.00,430.29,306.52,211.11,317.00,"-13,25",0,0.00,"19,87",B,0,,0,NA
25248,252483,Vilanova de Bellpuig,Terres de Lleida,Lleida,326303.367622243,4607134.55870509,0.00,,1183.00,31514.00,12219.00,9.89,29.30,,,,305.00,,,NA,0,0.00,"13,97",B,2,465,4,0.86
25249,252496,Vilanova de l'Aguda,Terres de Lleida,Lleida,326303.367622243,4671008.88768135,0.00,,200.00,23598.00,11561.00,3.00,32.40,,,,,,,NA,0,0.00,"53,68",B,3,,7,NA
25254,252542,Vilanova de la Barca,Terres de Lleida,Lleida,308883.096083262,4618748.07306441,0.00,,1088.00,30730.00,12111.00,24.36,23.70,,368.65,,,,,NA,0,0.00,"21,55",B,0,427,0,0.00
25250,252509,Vilanova de Meià,Terres de Lleida,Lleida,332110.124801904,4653588.61614237,47.00,7.83,415.00,30195.00,13472.00,14.22,31.70,,,,,,,NA,1.16,6.00,"105,24",B,6,,10,NA
25251,252516,Vilanova de Segrià,Terres de Lleida,Lleida,291462.82454428,4624554.83024407,0.00,,985.00,28689.00,11316.00,14.11,20.40,,,,,376.50,,NA,0,0.00,"8,51",B,1,,1,NA
25253,252537,"Vilosell, El",Terres de Lleida,Lleida,326303.367622243,4583907.52998644,52.00,4.73,173.00,23676.00,12476.00,7.51,37.30,,,,,,,NA,4.62,11.00,"18,84",M,10,,12,NA
25255,252555,Vinaixa,Terres de Lleida,Lleida,326303.367622243,4589714.2871661,10.00,10.00,450.00,25665.00,11030.00,5.56,28.30,,,,,,,NA,0.25,1.00,"37,47",M,0,,0,NA
25031,250313,Arres,Val d'Aran,Lleida,314689.853262922,4729076.45947796,23.00,7.67,60.00,,,6.67,.,,,,,,,NA,5.45,3.00,"11,57",B,5,,6,NA
25045,250450,Bausen,Val d'Aran,Lleida,314689.853262922,4746496.73101694,4.00,4.00,60.00,,,13.33,.,,,,,,,NA,1.59,1.00,"17,72",B,4,,5,NA
25057,250576,"Bòrdes, Es",Val d'Aran,Lleida,314689.853262922,4723269.7022983,115.00,06.05,255.00,33377.00,14820.00,8.24,18.00,,,,,,,NA,6.79,19.00,"21,44",B,18,,21,NA
25059,250595,Bossòst,Val d'Aran,Lleida,314689.853262922,4734883.21665762,95.00,5.94,1115.00,33999.00,13231.00,20.99,18.30,508.76,490.00,443.82,352.65,392.93,335.71,51.55,02.06,16.00,"28,17",B,12,413,17,4.12
